latitude,longitude,chainage_km,elevation_m,slope_deg,aspect_deg,twi,lithology,daily_rainfall_mm,api_11,soil_moisture,pore_pressure_kpa,factor_of_safety,risk_level
25.79342,91.94555,45.97,628.5,51.99,219.4,8.41,Granite Gneiss,118.9,229.4,0.686,24.0,0.665,3
25.90288,91.87137,52.74,874.4,38.71,106.8,8.35,Shillong Quartzite,5.6,70.1,0.391,8.79,1.058,2
25.66062,91.91469,51.57,884.2,31.81,300.2,6.66,Shillong Quartzite,40.8,222.7,0.647,24.0,0.812,3
25.68297,91.86495,67.46,1395.7,48.48,59.7,5.71,Shillong Quartzite,95.7,197.6,0.62,21.28,0.65,3
25.77209,91.90724,62.86,1140.8,44.9,19.1,8.37,Shillong Quartzite,12.5,139.0,0.45,16.11,0.714,3
25.90215,91.92471,55.15,887.0,48.17,69.0,8.27,Shillong Quartzite,16.0,68.2,0.344,8.56,0.87,3
25.73536,91.94308,69.65,1426.8,44.18,96.4,6.28,Weathered Regolith / Phyllite,15.3,103.8,0.425,11.54,0.856,3
25.78695,91.87203,53.96,858.0,37.34,101.6,7.27,Granite Gneiss,114.0,234.3,0.699,24.0,0.669,3
25.66122,91.92183,41.75,476.8,32.61,241.4,8.74,Granite Gneiss,44.3,141.2,0.493,16.5,1.018,3
25.69005,91.85457,47.87,695.3,39.55,78.4,7.82,Weathered Regolith / Phyllite,26.9,124.3,0.446,14.34,0.878,3
25.91639,91.94874,53.08,838.5,32.51,243.6,9.44,Granite Gneiss,1.9,101.7,0.419,12.58,1.143,2
25.91058,91.82335,44.71,612.3,47.76,32.8,7.42,Shillong Quartzite,204.6,302.4,0.85,24.0,0.649,3
25.65133,91.89846,68.43,1453.1,52.08,53.0,7.76,Weathered Regolith / Phyllite,5.8,76.9,0.301,9.28,0.798,3
25.90699,91.90574,63.01,1132.7,47.81,183.2,7.49,Weathered Regolith / Phyllite,108.4,178.8,0.562,19.99,0.649,3
25.82256,91.90945,48.05,624.5,43.15,331.9,8.97,Shillong Quartzite,13.2,78.5,0.338,9.93,0.922,3
25.88434,91.83565,57.72,1064.2,43.14,309.4,7.36,Colluvial Debris,26.8,177.8,0.598,19.84,0.647,3
25.77278,91.94201,61.64,1192.3,42.33,348.8,6.84,Granite Gneiss,2.3,81.9,0.409,9.44,0.953,3
25.78921,91.84355,68.24,1408.4,40.68,234.2,7.23,Shillong Quartzite,11.8,94.8,0.406,10.96,0.947,3
25.78199,91.90096,66.45,1326.2,32.07,243.3,8.98,Weathered Regolith / Phyllite,45.4,136.9,0.487,16.14,1.049,3
25.83005,91.84895,55.46,936.8,36.41,225.0,7.87,Weathered Regolith / Phyllite,18.2,119.2,0.412,13.81,0.977,3
25.68771,91.85994,63.24,1234.8,43.54,224.2,7.22,Weathered Regolith / Phyllite,65.8,227.1,0.754,24.0,0.646,3
25.65809,91.89104,56.86,997.3,27.97,53.0,8.31,Colluvial Debris,24.0,93.3,0.348,11.24,1.384,1
25.73314,91.87424,56.58,1032.6,41.17,195.7,6.46,Colluvial Debris,73.9,186.4,0.54,20.39,0.67,3
25.84026,91.84083,43.44,493.2,29.39,139.0,5.94,Weathered Regolith / Phyllite,113.5,197.9,0.644,21.4,0.982,3
25.7045,91.84222,43.78,533.2,51.07,159.3,6.72,Granite Gneiss,16.9,71.9,0.318,8.32,0.837,3
25.83183,91.87436,55.89,991.6,39.77,188.5,8.02,Shillong Quartzite,23.3,92.7,0.414,11.05,0.966,3
25.91188,91.91845,48.07,688.9,50.0,46.2,7.93,Weathered Regolith / Phyllite,50.4,145.9,0.558,16.67,0.656,3
25.67535,91.93674,40.63,449.0,47.6,129.4,8.34,Shillong Quartzite,7.0,89.5,0.366,10.85,0.815,3
25.8316,91.83094,61.69,1185.3,40.92,22.8,8.96,Granite Gneiss,55.4,117.6,0.457,14.08,0.853,3
25.76981,91.8711,40.97,417.1,36.23,352.7,7.64,Weathered Regolith / Phyllite,25.1,99.3,0.381,11.6,1.047,2
25.8844,91.83303,57.86,984.2,37.04,42.7,8.46,Colluvial Debris,36.2,106.0,0.416,12.64,0.993,2
25.69783,91.82216,56.18,936.2,37.94,93.1,6.23,Weathered Regolith / Phyllite,2.3,56.7,0.3,6.52,1.145,2
25.83701,91.90602,69.06,1373.9,45.98,320.9,5.82,Weathered Regolith / Phyllite,40.7,76.9,0.388,8.5,0.908,3
25.87629,91.89832,54.53,834.2,42.15,173.8,6.38,Weathered Regolith / Phyllite,10.4,181.9,0.558,19.88,0.663,3
25.90505,91.84119,41.91,510.5,51.81,48.8,7.19,Granite Gneiss,45.8,176.6,0.542,19.64,0.664,3
25.83448,91.8504,56.55,903.8,43.14,138.3,6.74,Weathered Regolith / Phyllite,19.9,99.6,0.391,11.28,0.884,3
25.78424,91.82308,65.23,1357.6,26.32,41.7,7.66,Granite Gneiss,9.0,201.0,0.649,22.42,1.08,3
25.81682,91.92854,69.91,1425.6,27.03,72.1,8.61,Shillong Quartzite,85.5,176.0,0.535,20.15,1.126,3
25.8846,91.94671,52.91,840.7,38.04,18.7,7.42,Shillong Quartzite,40.6,108.8,0.372,12.53,0.969,3
25.80406,91.83761,49.61,675.7,32.55,157.8,8.16,Granite Gneiss,244.8,318.3,0.85,24.0,0.789,3
25.6582,91.85009,67.2,1367.4,37.57,290.4,7.6,Weathered Regolith / Phyllite,12.7,131.0,0.379,14.96,0.912,3
25.90136,91.93289,45.74,590.4,42.11,210.9,6.6,Granite Gneiss,29.3,119.2,0.39,13.3,0.849,3
25.83617,91.94044,58.46,1048.6,39.32,218.3,6.17,Weathered Regolith / Phyllite,26.5,90.9,0.467,10.13,1.004,2
25.83266,91.87455,52.17,794.5,54.22,72.2,6.45,Shillong Quartzite,180.1,278.7,0.723,24.0,0.681,3
25.70823,91.82658,41.23,462.4,39.44,123.8,6.05,Granite Gneiss,136.9,226.3,0.66,24.0,0.658,3
25.8279,91.82512,50.42,731.7,45.41,304.3,7.85,Colluvial Debris,9.7,166.2,0.52,18.8,0.646,3
25.75634,91.89461,47.96,681.6,39.29,31.6,8.54,Weathered Regolith / Phyllite,67.2,161.7,0.444,18.59,0.763,3
25.82583,91.87108,60.58,1138.9,40.82,308.9,7.27,Shillong Quartzite,106.4,160.6,0.493,17.97,0.746,3
25.67878,91.82372,68.46,1454.3,37.7,174.1,7.52,Weathered Regolith / Phyllite,90.6,201.2,0.633,22.38,0.693,3
25.82762,91.89582,48.04,713.7,46.17,301.4,8.36,Weathered Regolith / Phyllite,6.7,173.1,0.591,19.74,0.646,3
25.91984,91.82147,64.34,1255.6,42.31,114.5,6.82,Weathered Regolith / Phyllite,166.9,227.2,0.724,24.0,0.648,3
25.66302,91.92236,41.66,457.8,46.81,122.0,6.19,Weathered Regolith / Phyllite,33.5,171.5,0.542,18.69,0.647,3
25.91384,91.85984,56.14,977.6,32.59,270.6,8.02,Granite Gneiss,41.9,124.3,0.38,14.42,1.083,3
25.75987,91.82523,42.12,504.7,35.83,282.6,8.26,Granite Gneiss,14.2,70.3,0.337,8.77,1.143,2
25.8851,91.89649,68.02,1351.0,45.14,82.7,7.81,Weathered Regolith / Phyllite,66.5,128.6,0.518,14.79,0.747,3
25.86124,91.8717,62.99,1240.8,48.43,350.2,7.99,Granite Gneiss,153.9,233.6,0.755,24.0,0.65,3
25.80309,91.94659,59.74,1053.4,37.75,30.4,6.1,Weathered Regolith / Phyllite,32.0,164.4,0.581,17.91,0.821,3
25.84938,91.89075,64.72,1283.3,49.32,24.7,7.22,Shillong Quartzite,2.8,84.2,0.311,9.84,0.817,3
25.8872,91.85578,59.43,1101.6,32.85,214.4,7.22,Colluvial Debris,28.0,167.3,0.54,18.66,0.943,3
25.75912,91.91223,69.07,1390.5,39.83,260.2,8.41,Granite Gneiss,59.2,143.3,0.504,16.59,0.808,3
25.7383,91.85529,61.42,1088.0,47.39,345.9,8.5,Weathered Regolith / Phyllite,5.5,96.2,0.407,11.62,0.797,3
25.83025,91.93755,67.74,1360.3,49.25,145.8,6.78,Granite Gneiss,37.5,141.6,0.42,15.76,0.653,3
25.86812,91.86871,55.51,837.8,42.07,9.1,6.21,Weathered Regolith / Phyllite,0.7,52.2,0.377,6.03,1.054,2
25.85582,91.89148,43.51,515.8,28.14,217.0,7.46,Granite Gneiss,73.0,173.4,0.614,19.41,1.101,3
25.86541,91.82657,55.85,904.7,36.93,104.3,6.45,Shillong Quartzite,114.0,157.6,0.527,17.32,0.86,3
25.76761,91.8754,43.81,657.7,38.8,155.9,7.29,Granite Gneiss,12.2,58.0,0.313,7.07,1.105,2
25.87082,91.92821,57.77,1064.5,42.0,175.8,7.77,Weathered Regolith / Phyllite,3.2,101.4,0.383,11.88,0.891,3
25.68246,91.92473,54.47,909.5,41.59,23.2,9.26,Shillong Quartzite,30.1,75.4,0.395,9.71,0.961,3
25.79701,91.84916,58.68,1107.0,38.9,175.0,7.51,Shillong Quartzite,0.8,133.6,0.428,15.2,0.87,3
25.65155,91.84939,40.3,438.8,46.41,153.5,6.66,Shillong Quartzite,18.4,133.8,0.479,14.89,0.721,3
25.73764,91.92625,45.85,558.0,46.54,256.5,6.43,Shillong Quartzite,8.9,73.6,0.308,8.39,0.901,3
25.74894,91.94095,54.74,890.9,45.22,232.4,6.51,Colluvial Debris,18.0,101.6,0.403,11.4,0.84,3
25.75697,91.8324,68.52,1439.2,42.49,66.7,6.69,Granite Gneiss,0.5,55.0,0.348,6.52,1.031,2
25.83778,91.87851,51.51,764.4,38.81,74.2,8.46,Weathered Regolith / Phyllite,1.5,113.6,0.404,13.45,0.922,3
25.75491,91.86387,52.73,861.4,38.05,90.4,6.12,Granite Gneiss,0.5,113.9,0.438,12.55,0.968,3
25.77115,91.93319,61.44,1177.4,37.73,64.4,9.88,Weathered Regolith / Phyllite,27.0,98.6,0.392,12.43,0.98,2
25.71414,91.83086,58.11,1023.6,40.5,236.6,7.78,Shillong Quartzite,23.0,134.4,0.446,15.39,0.826,3
25.75078,91.84745,48.97,720.0,39.21,358.0,7.88,Colluvial Debris,7.4,128.2,0.437,14.77,0.874,3
25.71136,91.91782,52.32,864.6,45.88,234.8,7.14,Weathered Regolith / Phyllite,29.1,90.7,0.355,10.5,0.854,3
25.66976,91.82667,46.53,659.9,43.44,218.4,8.1,Granite Gneiss,60.4,142.6,0.421,16.39,0.735,3
25.81293,91.88403,68.98,1432.2,38.17,147.6,7.73,Granite Gneiss,9.1,154.5,0.514,17.51,0.822,3
25.83042,91.87747,43.92,536.6,32.6,112.5,7.54,Shillong Quartzite,49.9,162.2,0.54,18.25,0.965,3
25.81726,91.86347,51.16,813.9,30.6,328.0,7.4,Weathered Regolith / Phyllite,30.4,112.2,0.366,12.88,1.209,2
25.77514,91.87129,40.78,346.3,36.87,348.8,9.1,Weathered Regolith / Phyllite,1.0,102.6,0.388,12.54,1.001,2
25.75254,91.88889,46.65,691.9,37.59,178.8,7.23,Colluvial Debris,13.2,108.4,0.409,12.4,0.985,2
25.8831,91.84098,63.41,1214.2,48.49,104.5,7.28,Weathered Regolith / Phyllite,19.8,142.2,0.525,16.02,0.655,3
25.79015,91.89436,46.04,581.8,35.64,277.2,7.49,Shillong Quartzite,36.8,140.1,0.557,15.88,0.939,3
25.77938,91.92471,42.4,508.0,36.08,47.7,6.37,Weathered Regolith / Phyllite,9.5,114.7,0.448,12.74,1.019,3
25.65692,91.91882,54.23,921.0,28.1,275.6,7.2,Weathered Regolith / Phyllite,113.6,259.9,0.697,24.0,0.947,3
25.74214,91.84001,40.3,371.4,43.3,294.8,6.65,Granite Gneiss,32.3,137.9,0.446,15.31,0.768,3
25.75265,91.8394,42.54,491.7,35.55,45.0,8.39,Weathered Regolith / Phyllite,92.6,193.4,0.608,21.9,0.764,3
25.75768,91.85486,64.23,1249.5,43.04,351.7,7.38,Colluvial Debris,2.9,69.2,0.314,8.3,0.97,3
25.80665,91.86694,63.14,1208.9,40.74,354.8,8.45,Shillong Quartzite,5.6,123.1,0.449,14.46,0.847,3
25.79407,91.8731,67.45,1425.9,44.87,337.2,8.1,Shillong Quartzite,18.7,130.2,0.5,15.07,0.744,3
25.81413,91.90836,65.64,1296.4,47.44,178.6,6.51,Weathered Regolith / Phyllite,19.1,228.3,0.675,24.0,0.648,3
25.85652,91.82737,60.5,1112.1,37.41,88.6,8.0,Colluvial Debris,141.7,231.6,0.787,24.0,0.669,3
25.86951,91.82451,41.57,427.7,43.6,209.5,8.24,Weathered Regolith / Phyllite,176.9,276.3,0.725,24.0,0.646,3
25.84389,91.87095,63.49,1189.0,39.9,151.2,8.08,Shillong Quartzite,6.3,96.3,0.413,11.46,0.952,3
25.90799,91.91063,65.37,1303.5,49.13,74.1,7.68,Weathered Regolith / Phyllite,25.3,119.9,0.377,13.81,0.708,3
25.65492,91.84515,63.97,1220.2,28.9,152.5,8.77,Weathered Regolith / Phyllite,0.6,59.1,0.276,7.79,1.452,1
25.70286,91.9034,55.25,926.4,39.31,239.0,6.05,Shillong Quartzite,14.2,105.6,0.446,11.64,0.961,3
25.65204,91.85378,46.99,652.5,45.45,25.5,8.14,Shillong Quartzite,40.4,79.3,0.272,9.68,0.884,3
25.82482,91.93519,65.36,1290.1,42.69,120.0,6.98,Weathered Regolith / Phyllite,14.3,141.3,0.503,15.8,0.766,3
25.89247,91.93644,61.81,1168.9,37.48,6.4,8.02,Shillong Quartzite,171.7,254.8,0.691,24.0,0.668,3
25.71574,91.85865,69.42,1435.1,39.29,269.8,7.0,Granite Gneiss,104.6,188.9,0.593,20.87,0.698,3
25.9003,91.8499,44.67,588.5,42.35,230.6,8.56,Weathered Regolith / Phyllite,26.2,150.5,0.486,17.41,0.728,3
25.66627,91.87347,46.77,742.6,35.58,22.6,7.85,Weathered Regolith / Phyllite,4.4,156.3,0.524,17.74,0.886,3
25.9023,91.85127,46.35,671.6,34.37,347.3,8.31,Weathered Regolith / Phyllite,13.4,109.2,0.436,12.92,1.067,2
25.74494,91.90741,63.78,1217.7,43.23,8.1,8.39,Weathered Regolith / Phyllite,0.3,123.4,0.494,14.47,0.793,3
25.67738,91.92739,45.61,644.9,46.4,212.4,8.62,Weathered Regolith / Phyllite,25.8,82.0,0.366,10.17,0.854,3
25.78119,91.9075,42.0,427.8,39.26,279.5,8.36,Weathered Regolith / Phyllite,48.3,79.0,0.378,9.74,1.017,2
25.71933,91.92717,69.96,1425.8,47.45,283.6,6.32,Shillong Quartzite,27.8,154.6,0.518,16.96,0.648,3
25.72692,91.87161,40.74,454.3,38.5,12.3,8.75,Weathered Regolith / Phyllite,43.2,148.8,0.454,17.31,0.82,3
25.73297,91.84032,65.06,1304.0,46.35,326.3,7.82,Shillong Quartzite,45.1,142.3,0.447,16.24,0.684,3
25.86682,91.91593,50.96,807.7,31.37,330.6,8.34,Colluvial Debris,53.3,130.1,0.526,15.16,1.106,3
25.79557,91.86686,65.25,1260.1,44.9,202.1,8.79,Colluvial Debris,8.7,76.5,0.299,9.64,0.895,3
25.73405,91.90727,56.64,959.0,38.96,173.5,7.03,Granite Gneiss,199.9,242.5,0.721,24.0,0.66,3
25.81479,91.85518,67.05,1352.0,37.87,16.2,7.04,Weathered Regolith / Phyllite,29.7,94.5,0.395,10.86,1.022,2
25.84336,91.83056,67.79,1362.4,31.45,202.3,8.09,Weathered Regolith / Phyllite,95.0,148.9,0.512,17.06,1.042,3
25.72361,91.94904,40.27,445.1,35.44,147.4,8.55,Granite Gneiss,122.2,268.7,0.812,24.0,0.705,3
25.76166,91.84031,42.26,468.1,35.16,278.2,7.78,Weathered Regolith / Phyllite,84.0,205.8,0.607,22.98,0.743,3
25.68291,91.94849,47.51,650.6,42.5,145.4,7.99,Weathered Regolith / Phyllite,158.9,206.1,0.625,23.09,0.648,3
25.69891,91.94705,60.08,1037.7,40.98,246.1,7.58,Shillong Quartzite,51.9,110.6,0.41,12.78,0.889,3
25.8339,91.9232,66.65,1367.7,46.86,36.5,7.78,Weathered Regolith / Phyllite,8.5,95.3,0.299,11.24,0.816,3
25.69899,91.90572,53.8,895.8,40.4,47.9,8.58,Granite Gneiss,15.1,106.5,0.384,12.74,0.903,3
25.79179,91.89511,58.21,945.9,46.37,50.3,6.5,Granite Gneiss,5.7,73.2,0.384,8.38,0.904,3
25.84144,91.93259,45.65,615.7,34.97,16.4,8.42,Granite Gneiss,20.6,100.0,0.481,11.99,1.075,2
25.67886,91.85763,64.15,1229.2,54.52,194.9,7.97,Granite Gneiss,19.2,133.9,0.513,15.42,0.683,3
25.80317,91.8808,69.02,1446.7,34.55,285.8,7.8,Weathered Regolith / Phyllite,6.7,156.9,0.541,17.79,0.916,3
25.71927,91.90052,48.06,677.8,48.21,219.7,6.96,Granite Gneiss,31.3,135.3,0.423,15.16,0.684,3
25.90999,91.87345,54.84,887.4,47.63,207.0,5.36,Weathered Regolith / Phyllite,3.5,84.7,0.374,9.14,0.862,3
25.78056,91.87557,42.58,559.6,45.74,245.0,8.31,Shillong Quartzite,1.8,62.8,0.322,7.99,0.926,3
25.86762,91.86294,56.77,1050.0,31.79,122.3,7.56,Weathered Regolith / Phyllite,13.6,66.5,0.42,8.1,1.31,1
25.79856,91.89335,55.08,920.5,34.98,130.3,7.53,Granite Gneiss,14.8,98.1,0.326,11.43,1.092,2
25.66172,91.93057,44.33,566.6,50.14,113.1,6.93,Colluvial Debris,10.8,113.2,0.379,12.8,0.722,3
25.82095,91.8462,53.26,845.8,40.03,256.4,7.74,Weathered Regolith / Phyllite,8.4,53.5,0.346,6.78,1.082,2
25.90688,91.94148,50.02,682.6,39.98,58.2,8.26,Weathered Regolith / Phyllite,11.6,100.4,0.463,11.97,0.935,3
25.81244,91.90958,55.65,1000.6,47.62,4.7,8.18,Weathered Regolith / Phyllite,5.0,132.4,0.485,15.34,0.688,3
25.87118,91.92703,57.57,983.0,27.48,214.6,7.93,Weathered Regolith / Phyllite,14.5,113.6,0.415,13.24,1.341,1
25.88874,91.8923,40.25,459.9,43.03,339.3,8.05,Weathered Regolith / Phyllite,65.8,150.2,0.533,17.17,0.721,3
25.71158,91.92134,62.83,1226.9,46.79,219.4,8.07,Granite Gneiss,7.1,99.6,0.486,11.81,0.801,3
25.70725,91.82211,61.39,1160.2,38.54,281.9,7.21,Shillong Quartzite,112.5,273.8,0.756,24.0,0.662,3
25.81496,91.92639,50.99,783.0,35.4,242.2,6.46,Shillong Quartzite,4.3,112.8,0.447,12.57,1.044,3
25.76098,91.82522,41.59,483.6,37.56,179.1,8.93,Granite Gneiss,126.8,224.5,0.666,24.0,0.668,3
25.87676,91.93569,62.65,1155.5,37.66,258.6,8.27,Weathered Regolith / Phyllite,10.8,65.5,0.339,8.27,1.103,2
25.89301,91.94896,68.66,1456.3,45.19,296.7,7.93,Weathered Regolith / Phyllite,77.4,168.6,0.582,19.09,0.646,3
25.74542,91.85823,47.2,657.9,43.35,80.9,5.92,Granite Gneiss,119.0,232.2,0.667,24.0,0.647,3
25.71396,91.84734,49.71,799.5,23.9,121.0,9.22,Granite Gneiss,148.5,215.2,0.693,24.0,1.146,3
25.86074,91.9195,45.51,588.1,38.47,80.5,7.96,Weathered Regolith / Phyllite,99.4,171.3,0.537,19.39,0.761,3
25.7242,91.85289,57.31,1011.5,34.17,162.8,8.89,Weathered Regolith / Phyllite,4.3,87.1,0.394,10.81,1.137,2
25.87211,91.93252,44.65,573.1,44.86,318.6,9.15,Weathered Regolith / Phyllite,78.6,148.1,0.428,17.39,0.679,3
25.76441,91.83337,50.69,797.0,38.49,124.3,9.23,Weathered Regolith / Phyllite,11.9,78.7,0.384,10.05,1.028,2
25.83024,91.83637,60.91,1204.3,41.14,134.8,8.66,Weathered Regolith / Phyllite,1.3,86.0,0.334,10.6,0.946,3
25.67579,91.94729,56.8,970.6,38.04,309.7,5.67,Shillong Quartzite,10.0,124.0,0.433,13.45,0.943,3
25.81844,91.9076,51.59,800.7,46.06,185.5,8.6,Granite Gneiss,107.6,187.8,0.503,21.4,0.646,3
25.77198,91.9301,52.61,840.5,36.12,192.8,6.29,Weathered Regolith / Phyllite,129.4,202.0,0.615,21.98,0.746,3
25.80838,91.86216,56.86,897.6,40.89,309.9,8.65,Shillong Quartzite,27.1,87.4,0.425,10.75,0.948,3
25.69536,91.90794,40.18,384.0,47.81,176.6,6.83,Weathered Regolith / Phyllite,127.8,199.6,0.556,21.94,0.649,3
25.84896,91.89725,42.36,462.8,43.88,245.4,7.88,Shillong Quartzite,27.8,91.6,0.389,10.88,0.88,3
25.88296,91.89841,66.44,1430.8,36.38,30.8,6.0,Shillong Quartzite,0.2,182.7,0.5,19.81,0.802,3
25.70852,91.90873,42.34,492.1,41.24,64.3,8.4,Colluvial Debris,112.6,187.0,0.585,21.23,0.651,3
25.67584,91.8948,61.2,1161.9,39.29,145.6,6.41,Weathered Regolith / Phyllite,5.2,95.0,0.423,10.66,0.99,2
25.65638,91.87578,67.6,1307.3,43.48,178.1,7.38,Weathered Regolith / Phyllite,30.2,113.0,0.424,12.95,0.83,3
25.82333,91.85587,48.12,681.7,53.59,347.7,8.1,Shillong Quartzite,35.2,123.2,0.482,14.33,0.676,3
25.81392,91.91992,51.11,826.5,34.29,349.4,8.44,Weathered Regolith / Phyllite,5.3,144.7,0.478,16.76,0.954,3
25.79761,91.84942,57.07,1098.0,30.96,306.4,5.88,Weathered Regolith / Phyllite,3.3,77.7,0.454,8.61,1.329,1
25.71263,91.91001,66.45,1298.4,36.94,113.6,7.59,Weathered Regolith / Phyllite,4.6,107.0,0.459,12.41,1.003,2
25.75554,91.85033,68.26,1316.4,37.41,347.1,6.0,Shillong Quartzite,7.9,110.6,0.432,12.15,0.997,3
25.81051,91.90129,62.19,1145.5,40.22,248.2,8.17,Weathered Regolith / Phyllite,5.2,86.9,0.44,10.5,0.971,3
25.78413,91.91712,42.6,460.1,47.88,141.5,8.99,Colluvial Debris,31.4,109.3,0.476,13.21,0.744,3
25.9167,91.84843,60.07,1072.1,45.79,252.6,7.93,Weathered Regolith / Phyllite,15.3,90.2,0.357,10.75,0.848,3
25.68684,91.82779,52.31,867.1,27.43,5.9,7.38,Weathered Regolith / Phyllite,21.6,153.4,0.537,17.25,1.207,2
25.83769,91.83703,54.12,907.9,35.31,52.6,7.51,Shillong Quartzite,1.4,88.9,0.364,10.45,1.11,2
25.75917,91.89878,41.47,406.5,26.73,298.7,9.85,Weathered Regolith / Phyllite,55.3,126.3,0.495,15.36,1.307,1
25.76561,91.93043,45.73,657.3,49.11,232.4,6.58,Shillong Quartzite,5.2,90.9,0.443,10.29,0.808,3
25.84375,91.82585,63.72,1305.8,32.97,131.1,8.16,Shillong Quartzite,12.5,127.1,0.4,14.76,1.059,3
25.83696,91.91544,53.62,808.5,44.44,180.2,7.32,Shillong Quartzite,2.1,81.9,0.365,9.63,0.904,3
25.91764,91.86437,49.05,763.9,49.64,325.9,8.09,Granite Gneiss,4.1,101.2,0.461,11.99,0.752,3
25.68467,91.88221,51.52,796.4,33.95,227.4,8.96,Weathered Regolith / Phyllite,30.7,107.9,0.448,13.05,1.077,2
25.67811,91.94075,65.63,1259.4,37.77,143.3,7.38,Colluvial Debris,33.0,166.0,0.562,18.59,0.801,3
25.84557,91.86316,62.47,1128.2,36.55,43.3,8.27,Granite Gneiss,31.6,122.6,0.493,14.33,0.958,3
25.80616,91.88049,48.17,667.8,48.52,105.7,7.57,Weathered Regolith / Phyllite,137.4,193.6,0.552,21.6,0.65,3
25.72402,91.82178,43.53,502.5,30.87,352.2,7.44,Weathered Regolith / Phyllite,85.3,175.6,0.589,19.63,0.983,3
25.67144,91.83061,47.56,670.5,48.18,157.5,6.79,Weathered Regolith / Phyllite,19.8,125.8,0.506,14.09,0.715,3
25.67313,91.85362,67.62,1452.6,38.27,169.9,7.9,Weathered Regolith / Phyllite,16.7,106.0,0.436,12.42,0.966,3
25.89143,91.82362,57.45,990.4,41.86,179.5,6.54,Shillong Quartzite,8.0,91.3,0.332,10.32,0.938,3
25.7018,91.90208,56.0,903.9,51.78,318.3,8.14,Weathered Regolith / Phyllite,2.9,52.6,0.281,6.85,0.871,3
25.73731,91.87543,57.89,1013.0,42.02,217.4,6.04,Colluvial Debris,22.2,108.0,0.418,11.89,0.891,3
25.7112,91.89126,50.98,826.0,35.52,249.7,6.44,Weathered Regolith / Phyllite,10.6,184.8,0.554,20.22,0.815,3
25.74585,91.8427,64.21,1237.6,41.84,140.2,7.24,Weathered Regolith / Phyllite,20.8,111.6,0.389,12.75,0.87,3
25.66874,91.85847,55.7,975.5,37.25,10.5,6.52,Weathered Regolith / Phyllite,6.5,72.5,0.359,8.31,1.113,2
25.79015,91.9063,43.5,529.4,38.94,335.2,7.72,Weathered Regolith / Phyllite,51.0,131.0,0.534,15.01,0.874,3
25.66826,91.94549,43.87,538.0,46.74,341.7,7.24,Granite Gneiss,338.0,486.6,0.85,24.0,0.647,3
25.8661,91.82655,56.11,1027.2,44.56,341.7,8.15,Shillong Quartzite,10.9,62.5,0.298,7.9,0.951,3
25.7131,91.93575,68.1,1344.7,43.82,339.7,9.01,Weathered Regolith / Phyllite,51.7,112.5,0.399,13.56,0.806,3
25.7958,91.89499,49.25,682.1,31.85,293.5,8.69,Colluvial Debris,57.8,175.3,0.626,20.11,0.933,3
25.88762,91.89331,66.09,1276.7,50.06,246.5,6.37,Granite Gneiss,155.1,280.1,0.825,24.0,0.656,3
25.82574,91.88504,62.92,1216.1,40.91,304.0,9.0,Granite Gneiss,11.8,80.2,0.412,10.13,0.965,3
25.7939,91.82902,47.43,662.3,44.93,216.2,7.28,Granite Gneiss,193.9,267.4,0.804,24.0,0.646,3
25.73757,91.83168,41.09,466.6,33.86,48.4,7.9,Shillong Quartzite,7.3,111.2,0.472,12.97,1.083,3
25.73991,91.89812,43.06,503.9,50.96,140.8,7.15,Shillong Quartzite,27.4,140.8,0.501,15.82,0.66,3
25.83076,91.86432,61.85,1157.1,40.43,349.7,7.09,Weathered Regolith / Phyllite,187.6,241.9,0.731,24.0,0.654,3
25.91842,91.93924,45.99,622.8,47.43,126.4,8.59,Weathered Regolith / Phyllite,37.8,123.7,0.473,14.58,0.713,3
25.8287,91.87286,51.14,857.7,40.9,312.4,7.24,Shillong Quartzite,6.5,70.6,0.337,8.4,1.014,2
25.8006,91.83863,55.05,880.3,31.67,33.6,8.25,Colluvial Debris,148.9,232.0,0.691,24.0,0.817,3
25.84728,91.91291,61.76,1124.9,44.78,120.3,6.79,Shillong Quartzite,15.3,72.1,0.358,8.38,0.933,3
25.77561,91.85814,43.4,520.5,31.64,126.3,8.82,Colluvial Debris,6.8,58.8,0.327,7.77,1.326,1
25.66624,91.88831,52.19,908.0,42.35,18.6,8.37,Weathered Regolith / Phyllite,21.9,104.8,0.419,12.48,0.867,3
25.80182,91.91072,54.55,866.5,46.99,42.9,6.91,Shillong Quartzite,55.7,149.2,0.516,16.62,0.663,3
25.90856,91.93703,56.22,967.5,30.57,69.5,8.55,Shillong Quartzite,190.8,280.2,0.825,24.0,0.854,3
25.69733,91.92298,64.55,1224.2,35.74,301.6,8.41,Shillong Quartzite,38.6,125.6,0.451,14.71,0.971,3
25.8363,91.90793,45.15,596.2,50.71,22.8,7.53,Shillong Quartzite,115.6,174.4,0.515,19.54,0.659,3
25.70425,91.90835,64.23,1165.7,38.74,107.5,8.04,Weathered Regolith / Phyllite,4.1,50.4,0.299,6.57,1.121,2
25.79467,91.94297,60.79,1086.1,46.98,3.7,7.69,Weathered Regolith / Phyllite,2.2,78.9,0.318,9.46,0.864,3
25.6761,91.85846,56.68,1034.8,46.67,250.4,5.97,Colluvial Debris,3.0,42.7,0.315,4.92,0.996,2
25.7716,91.82014,60.99,1134.9,50.7,223.3,7.8,Weathered Regolith / Phyllite,13.5,105.3,0.388,12.3,0.728,3
